frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
36$Apr 10, 2020 16:27:50.184218533 IST$78$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$117.18.232.200$192.168.0.106$6$64$24$443$42436$Application Data
37$Apr 10, 2020 16:27:50.184228942 IST$54$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$117.18.232.200$192.168.0.106$6$40$0$443$42436$443 → 42436 [FIN, ACK] Seq=82 Ack=1 Win=293 Len=0
38$Apr 10, 2020 16:27:50.184316359 IST$54$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$117.18.232.200$6$40$0$42436$443$42436 → 443 [ACK] Seq=1 Ack=83 Win=501 Len=0
39$Apr 10, 2020 16:27:50.184462279 IST$54$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$117.18.232.200$6$40$0$42436$443$42436 → 443 [FIN, ACK] Seq=1 Ack=83 Win=501 Len=0
40$Apr 10, 2020 16:27:50.189965909 IST$91$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$192.168.0.1$17$77$$$$Standard query 0x598e A fonts.googleapis.com OPT
41$Apr 10, 2020 16:27:50.254636398 IST$54$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$117.18.232.200$192.168.0.106$6$40$0$443$42436$[TCP Retransmission] 443 → 42436 [FIN, ACK] Seq=82 Ack=1 Win=293 Len=0
42$Apr 10, 2020 16:27:50.254677694 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$117.18.232.200$6$52$0$42436$443$[TCP Dup ACK 38#1] 42436 → 443 [ACK] Seq=2 Ack=83 Win=501 Len=0 SLE=82 SRE=83
43$Apr 10, 2020 16:27:50.286687747 IST$107$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$192.168.0.1$192.168.0.106$17$93$$$$Standard query response 0x598e A fonts.googleapis.com A 172.217.166.74 OPT
44$Apr 10, 2020 16:27:50.314413001 IST$54$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$117.18.232.200$192.168.0.106$6$40$0$443$42436$443 → 42436 [ACK] Seq=83 Ack=2 Win=293 Len=0
45$Apr 10, 2020 16:27:50.502035986 IST$168$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$154$102$59102$443$Application Data
